,0,1,2
5012,38,45.0,53.0
5013,94,87.0,49.0
5014,157,20.0,54.0
5015,94,140.0,12.0
5016,107,50.0,34.0
5017,134,124.0,132.0
5018,19,147.0,152.0
5019,122,126.0,14.0
5020,105,136.0,110.0
5021,48,6.0,149.0
5022,61,19.0,83.0
5023,128,67.0,56.0
5024,25,87.0,50.0
5025,160,65.0,110.0
5026,153,13.0,81.0
5027,31,8.0,119.0
5028,65,103.0,116.0
5029,119,114.0,85.0
5030,151,103.0,115.0
5031,122,113.0,136.0
5032,47,157.0,40.0
5033,86,144.0,142.0
5034,85,35.0,24.0
5035,105,149.0,82.0
5036,123,74.0,103.0
5037,155,13.0,28.0
5038,119,136.0,23.0
5039,102,74.0,141.0
5040,134,109.0,57.0
5041,18,16.0,62.0
5042,40,64.0,68.0
5043,77,27.0,102.0
5044,152,13.0,101.0
5045,67,156.0,90.0
5046,34,90.0,2.0
5047,21,95.0,78.0
5048,2,160.0,16.0
5049,15,59.0,114.0
5050,23,101.0,15.0
5051,140,56.0,38.0
5052,130,149.0,46.0
5053,13,53.0,116.0
5054,111,129.0,100.0
5055,151,103.0,56.0
5056,123,142.0,112.0
5057,114,0.0,103.0
5058,36,29.0,9.0
5059,64,30.0,150.0
5060,69,105.0,15.0
5061,85,47.0,131.0
5062,50,132.0,26.0
5063,3,136.0,117.0
5064,118,26.0,127.0
5065,128,110.0,60.0
5066,143,140.0,49.0
5067,58,4.0,130.0
5068,128,47.0,117.0
5069,105,89.0,153.0
5070,144,36.0,124.0
5071,116,29.0,5.0
5072,118,21.0,48.0
5073,60,75.0,41.0
5074,59,116.0,137.0
5075,91,76.0,92.0
5076,20,85.0,97.0
5077,40,36.0,20.0
5078,14,93.0,145.0
5079,144,145.0,36.0
5080,68,58.0,147.0
5081,149,25.0,70.0
5082,158,118.0,88.0
5083,30,130.0,105.0
5084,78,71.0,44.0
5085,47,24.0,43.0
5086,54,49.0,109.0
5087,81,143.0,150.0
5088,52,10.0,32.0
5089,23,25.0,128.0
5090,53,87.0,105.0
5091,36,72.0,39.0
5092,32,57.0,61.0
5093,130,20.0,155.0
5094,31,99.0,25.0
5095,46,0.0,97.0
5096,32,91.0,88.0
5097,107,96.0,37.0
5098,55,134.0,29.0
5099,35,96.0,83.0
5100,54,41.0,59.0
5101,80,30.0,42.0
5102,4,21.0,28.0
5103,36,98.0,80.0
5104,60,77.0,71.0
5105,97,110.0,19.0
5106,112,1.0,126.0
5107,80,77.0,68.0
5108,75,80.0,102.0
5109,128,60.0,153.0
5110,151,92.0,101.0
5111,83,110.0,29.0
5112,88,67.0,2.0
5113,154,106.0,88.0
5114,145,5.0,28.0
5115,4,8.0,56.0
5116,143,10.0,144.0
5117,28,156.0,76.0
5118,145,0.0,116.0
5119,0,45.0,116.0
5120,5,160.0,24.0
5121,113,57.0,137.0
5122,106,7.0,92.0
5123,136,55.0,37.0
5124,146,16.0,138.0
5125,149,88.0,128.0
5126,120,51.0,123.0
5127,33,27.0,94.0
5128,0,7.0,140.0
5129,90,66.0,142.0
5130,18,46.0,141.0
5131,65,138.0,36.0
5132,128,29.0,124.0
5133,10,59.0,130.0
5134,54,12.0,117.0
5135,6,158.0,128.0
5136,121,129.0,68.0
5137,104,156.0,146.0
5138,33,74.0,137.0
5139,67,23.0,13.0
5140,39,108.0,124.0
5141,50,22.0,138.0
5142,41,34.0,1.0
5143,79,116.0,102.0
5144,26,111.0,70.0
5145,97,132.0,119.0
5146,27,5.0,149.0
5147,4,81.0,89.0
5148,132,2.0,22.0
5149,137,125.0,14.0
5150,16,54.0,26.0
5151,23,27.0,89.0
5152,113,18.0,61.0
5153,71,44.0,42.0
5154,49,47.0,46.0
5155,81,105.0,21.0
5156,72,19.0,141.0
5157,135,10.0,21.0
5158,116,79.0,115.0
5159,129,67.0,66.0
5160,74,62.0,32.0
5161,129,92.0,117.0
5162,67,42.0,131.0
5163,157,156.0,90.0
5164,48,60.0,0.0
5165,122,23.0,55.0
5166,107,90.0,23.0
5167,46,27.0,16.0
5168,63,12.0,93.0
5169,156,135.0,25.0
5170,76,95.0,118.0
5171,157,84.0,69.0
5172,45,120.0,146.0
5173,131,53.0,57.0
5174,103,36.0,75.0
5175,131,127.0,9.0
5176,33,4.0,26.0
5177,128,61.0,9.0
5178,61,62.0,111.0
5179,100,60.0,41.0
5180,28,77.0,87.0
5181,116,103.0,51.0
5182,125,153.0,159.0
5183,9,76.0,59.0
5184,37,143.0,70.0
5185,123,149.0,79.0
5186,146,27.0,148.0
5187,144,97.0,147.0
5188,103,34.0,74.0
5189,86,39.0,65.0
5190,158,145.0,119.0
5191,56,98.0,147.0
5192,55,75.0,20.0
5193,94,54.0,20.0
5194,78,11.0,160.0
5195,102,4.0,121.0
5196,140,52.0,28.0
5197,154,78.0,35.0
5198,51,10.0,114.0
5199,6,131.0,115.0
5200,126,64.0,88.0
5201,82,33.0,38.0
5202,35,132.0,152.0
5203,4,42.0,104.0
5204,91,106.0,7.0
5205,86,88.0,101.0
5206,111,45.0,80.0
5207,73,160.0,136.0
5208,22,85.0,87.0
5209,61,93.0,132.0
5210,92,54.0,135.0
5211,85,47.0,111.0
5212,105,11.0,18.0
5213,48,76.0,44.0
5214,71,34.0,22.0
5215,76,120.0,121.0
5216,72,9.0,33.0
5217,69,52.0,151.0
5218,160,6.0,86.0
5219,1,158.0,100.0
5220,2,64.0,73.0
5221,116,36.0,84.0
5222,36,61.0,129.0
5223,155,125.0,131.0
5224,92,137.0,2.0
5225,155,105.0,16.0
5226,29,114.0,87.0
5227,148,113.0,74.0
5228,43,128.0,79.0
5229,141,117.0,142.0
5230,52,47.0,119.0
5231,6,94.0,87.0
5232,29,71.0,47.0
5233,71,20.0,152.0
5234,1,121.0,107.0
5235,99,100.0,63.0
5236,84,149.0,104.0
5237,27,78.0,89.0
5238,89,70.0,117.0
5239,97,150.0,1.0
5240,128,44.0,98.0
5241,138,19.0,38.0
5242,8,20.0,100.0
5243,11,86.0,111.0
5244,54,24.0,106.0
5245,95,86.0,18.0
5246,106,101.0,42.0
5247,133,7.0,48.0
5248,152,29.0,18.0
5249,30,147.0,84.0
5250,155,6.0,41.0
5251,23,123.0,159.0
5252,62,33.0,112.0
5253,88,32.0,68.0
5254,53,89.0,112.0
5255,93,31.0,136.0
5256,73,129.0,33.0
5257,14,50.0,68.0
5258,133,68.0,75.0
5259,144,102.0,92.0
5260,81,160.0,82.0
5261,97,135.0,104.0
5262,51,56.0,120.0
5263,26,94.0,45.0
5264,37,21.0,20.0
5265,112,138.0,133.0
5266,93,68.0,138.0
5267,130,63.0,117.0
5268,139,39.0,82.0
5269,101,71.0,3.0
5270,80,117.0,35.0
5271,27,150.0,11.0
5272,28,131.0,116.0
5273,66,4.0,91.0
5274,103,43.0,0.0
5275,138,101.0,146.0
5276,1,132.0,110.0
5277,59,158.0,10.0
5278,127,32.0,136.0
5279,64,97.0,28.0
5280,26,36.0,38.0
5281,62,92.0,30.0
5282,140,141.0,77.0
5283,97,16.0,108.0
5284,20,73.0,98.0
5285,109,42.0,148.0
5286,101,61.0,27.0
5287,119,6.0,94.0
5288,103,65.0,132.0
5289,41,43.0,88.0
5290,152,78.0,145.0
5291,20,97.0,54.0
5292,57,2.0,119.0
5293,128,59.0,108.0
5294,24,114.0,158.0
5295,58,85.0,83.0
5296,155,141.0,71.0
5297,44,93.0,95.0
5298,142,21.0,123.0
5299,123,118.0,85.0
5300,15,21.0,11.0
5301,130,153.0,113.0
5302,52,139.0,88.0
5303,54,68.0,6.0
5304,135,12.0,137.0
5305,69,147.0,9.0
5306,1,2.0,43.0
5307,65,32.0,56.0
5308,26,91.0,35.0
5309,15,90.0,7.0
5310,14,30.0,36.0
5311,146,70.0,95.0
5312,64,11.0,121.0
5313,160,63.0,136.0
5314,11,74.0,144.0
5315,48,34.0,121.0
5316,130,107.0,8.0
5317,83,115.0,26.0
5318,58,115.0,143.0
5319,37,118.0,87.0
5320,29,0.0,150.0
5321,15,88.0,51.0
5322,144,87.0,141.0
5323,46,34.0,28.0
5324,150,132.0,131.0
5325,128,104.0,31.0
5326,80,88.0,37.0
5327,99,129.0,57.0
5328,34,75.0,100.0
5329,100,150.0,46.0
5330,152,35.0,109.0
5331,107,21.0,123.0
5332,58,142.0,122.0
5333,153,46.0,13.0
5334,107,40.0,49.0
5335,103,10.0,15.0
5336,137,53.0,60.0
5337,84,57.0,14.0
5338,79,16.0,8.0
5339,156,114.0,53.0
5340,139,116.0,148.0
5341,135,69.0,64.0
5342,60,107.0,19.0
5343,131,84.0,119.0
5344,15,20.0,98.0
5345,98,3.0,28.0
5346,153,63.0,37.0
5347,8,6.0,60.0
5348,15,126.0,0.0
5349,45,56.0,139.0
5350,93,119.0,33.0
5351,150,33.0,131.0
5352,61,8.0,70.0
5353,144,32.0,2.0
5354,80,23.0,120.0
5355,57,98.0,70.0
5356,46,110.0,26.0
5357,43,87.0,42.0
5358,65,67.0,97.0
5359,58,61.0,114.0
5360,29,87.0,121.0
5361,57,77.0,140.0
5362,153,144.0,10.0
5363,75,115.0,102.0
5364,23,10.0,77.0
5365,90,82.0,92.0
5366,59,22.0,24.0
5367,69,14.0,85.0
5368,134,92.0,53.0
5369,141,85.0,100.0
5370,7,92.0,85.0
5371,5,72.0,86.0
5372,91,152.0,25.0
5373,159,55.0,47.0
5374,88,71.0,121.0
5375,78,73.0,38.0
5376,50,24.0,6.0
5377,105,91.0,144.0
5378,1,18.0,57.0
5379,94,88.0,109.0
5380,36,6.0,35.0
5381,44,141.0,10.0
5382,97,65.0,45.0
5383,132,59.0,118.0
5384,92,160.0,17.0
5385,75,133.0,5.0
5386,116,19.0,34.0
5387,86,17.0,143.0
5388,121,33.0,122.0
5389,100,15.0,27.0
5390,22,112.0,90.0
5391,105,155.0,134.0
5392,6,68.0,113.0
5393,150,113.0,24.0
5394,151,64.0,137.0
5395,115,12.0,26.0
5396,142,14.0,122.0
5397,70,46.0,59.0
5398,140,46.0,48.0
5399,11,125.0,150.0
5400,107,82.0,41.0
5401,35,57.0,72.0
5402,154,25.0,123.0
5403,141,80.0,57.0
5404,16,80.0,1.0
5405,10,60.0,70.0
5406,121,145.0,34.0
5407,137,12.0,99.0
5408,125,6.0,1.0
5409,78,63.0,159.0
5410,113,130.0,65.0
5411,131,25.0,53.0
5412,12,57.0,68.0
5413,90,128.0,85.0
5414,68,36.0,75.0
5415,102,15.0,151.0
5416,144,160.0,102.0
5417,135,22.0,55.0
5418,157,28.0,92.0
5419,103,135.0,157.0
5420,54,107.0,113.0
5421,1,24.0,57.0
5422,65,108.0,15.0
5423,57,25.0,28.0
5424,72,150.0,86.0
5425,117,33.0,2.0
5426,136,120.0,33.0
5427,106,88.0,47.0
5428,149,99.0,55.0
5429,30,12.0,114.0
5430,96,97.0,70.0
5431,49,72.0,8.0
5432,160,18.0,29.0
5433,1,13.0,145.0
5434,76,111.0,77.0
5435,48,145.0,142.0
5436,93,105.0,66.0
5437,139,116.0,29.0
5438,146,143.0,38.0
5439,91,108.0,93.0
5440,95,21.0,92.0
5441,5,74.0,91.0
5442,76,143.0,49.0
5443,32,91.0,12.0
5444,141,137.0,40.0
5445,76,1.0,156.0
5446,75,31.0,63.0
5447,0,95.0,32.0
5448,154,52.0,55.0
5449,89,3.0,69.0
5450,25,23.0,93.0
5451,33,103.0,102.0
5452,129,113.0,10.0
5453,152,139.0,115.0
5454,100,118.0,76.0
5455,35,147.0,77.0
5456,122,154.0,101.0
5457,24,141.0,6.0
5458,129,48.0,37.0
5459,10,106.0,84.0
5460,136,92.0,69.0
5461,60,31.0,88.0
5462,136,12.0,157.0
5463,33,36.0,152.0
5464,137,10.0,73.0
5465,120,57.0,127.0
5466,132,83.0,135.0
5467,126,3.0,37.0
5468,139,66.0,84.0
5469,44,95.0,30.0
5470,69,78.0,157.0
5471,160,142.0,159.0
5472,90,61.0,7.0
5473,62,112.0,89.0
5474,153,84.0,57.0
5475,63,12.0,91.0
5476,74,92.0,57.0
5477,114,153.0,41.0
5478,8,21.0,94.0
5479,158,86.0,53.0
5480,48,160.0,136.0
5481,46,110.0,49.0
5482,48,62.0,115.0
5483,143,52.0,132.0
5484,86,78.0,7.0
5485,96,66.0,44.0
5486,151,10.0,99.0
5487,84,8.0,160.0
5488,100,7.0,132.0
5489,17,100.0,28.0
5490,51,112.0,106.0
5491,45,81.0,107.0
5492,52,23.0,51.0
5493,123,61.0,102.0
5494,138,139.0,140.0
5495,80,37.0,134.0
5496,79,160.0,72.0
5497,26,77.0,120.0
5498,7,150.0,91.0
5499,3,26.0,4.0
5500,116,41.0,33.0
5501,44,119.0,155.0
5502,136,69.0,85.0
5503,3,11.0,23.0
5504,54,148.0,84.0
5505,112,156.0,32.0
5506,136,29.0,118.0
5507,100,145.0,99.0
5508,125,15.0,44.0
5509,148,14.0,95.0
5510,121,126.0,41.0
5511,64,76.0,128.0
5512,104,141.0,78.0
5513,137,63.0,6.0
5514,3,92.0,10.0
5515,89,127.0,66.0
5516,4,121.0,90.0
5517,118,110.0,73.0
5518,81,107.0,123.0
5519,38,119.0,15.0
5520,54,25.0,73.0
5521,118,17.0,45.0
5522,157,124.0,155.0
5523,103,14.0,110.0
5524,15,87.0,9.0
5525,47,153.0,57.0
5526,33,49.0,154.0
5527,96,124.0,64.0
5528,95,38.0,81.0
5529,62,118.0,15.0
5530,78,120.0,105.0
5531,44,56.0,155.0
5532,51,68.0,12.0
5533,11,72.0,122.0
5534,133,13.0,84.0
5535,155,58.0,38.0
5536,85,10.0,134.0
5537,34,14.0,59.0
5538,140,117.0,137.0
5539,100,21.0,36.0
5540,27,115.0,0.0
5541,93,112.0,122.0
5542,96,17.0,24.0
5543,160,101.0,14.0
5544,101,147.0,60.0
5545,32,48.0,102.0
5546,138,116.0,1.0
5547,47,140.0,113.0
5548,100,112.0,73.0
5549,60,131.0,73.0
5550,107,115.0,3.0
5551,141,133.0,87.0
5552,153,158.0,109.0
5553,36,133.0,118.0
5554,157,52.0,154.0
5555,64,25.0,48.0
5556,128,108.0,98.0
5557,31,52.0,67.0
5558,11,43.0,47.0
5559,131,121.0,108.0
5560,119,108.0,33.0
5561,108,152.0,91.0
5562,11,44.0,68.0
5563,91,70.0,63.0
5564,37,123.0,143.0
5565,65,150.0,137.0
5566,158,11.0,85.0
5567,23,41.0,26.0
5568,28,14.0,76.0
5569,5,126.0,152.0
5570,29,70.0,160.0
5571,94,33.0,90.0
5572,3,136.0,138.0
5573,160,18.0,114.0
5574,28,9.0,152.0
5575,135,95.0,140.0
5576,113,20.0,51.0
5577,152,78.0,53.0
5578,64,76.0,118.0
5579,91,93.0,7.0
5580,137,157.0,56.0
5581,136,24.0,65.0
5582,101,139.0,109.0
5583,27,13.0,30.0
5584,117,25.0,19.0
5585,146,117.0,0.0
5586,14,30.0,44.0
5587,122,69.0,36.0
5588,94,98.0,133.0
5589,5,55.0,139.0
5590,73,139.0,0.0
5591,118,17.0,62.0
5592,20,139.0,54.0
5593,39,13.0,119.0
5594,55,103.0,159.0
5595,63,25.0,154.0
5596,148,33.0,127.0
5597,157,105.0,152.0
5598,146,150.0,129.0
5599,59,43.0,39.0
5600,42,11.0,15.0
5601,14,141.0,34.0
5602,13,89.0,4.0
5603,154,57.0,98.0
5604,87,18.0,75.0
5605,128,131.0,130.0
5606,86,109.0,16.0
5607,138,154.0,80.0
5608,86,84.0,7.0
5609,149,46.0,60.0
5610,154,20.0,128.0
5611,2,48.0,54.0
5612,111,151.0,27.0
5613,49,141.0,35.0
5614,62,83.0,100.0
5615,2,60.0,114.0
5616,13,132.0,51.0
5617,52,119.0,30.0
5618,91,133.0,29.0
5619,42,68.0,18.0
5620,3,24.0,138.0
5621,7,65.0,121.0
5622,23,143.0,3.0
5623,126,12.0,114.0
5624,81,30.0,14.0
5625,106,51.0,28.0
5626,69,33.0,130.0
5627,89,105.0,59.0
5628,160,98.0,0.0
5629,6,95.0,26.0
5630,160,25.0,145.0
5631,24,46.0,119.0
5632,98,94.0,49.0
5633,156,64.0,86.0
5634,78,20.0,33.0
5635,56,42.0,46.0
5636,96,83.0,137.0
5637,95,9.0,101.0
5638,2,156.0,120.0
5639,73,111.0,2.0
5640,56,50.0,144.0
5641,98,41.0,30.0
5642,47,86.0,123.0
5643,12,27.0,132.0
5644,158,119.0,144.0
5645,128,12.0,112.0
5646,28,25.0,120.0
5647,148,160.0,123.0
5648,131,26.0,102.0
5649,74,15.0,135.0
5650,74,120.0,56.0
5651,15,102.0,158.0
5652,76,135.0,53.0
5653,9,77.0,107.0
5654,66,30.0,54.0
5655,41,158.0,103.0
5656,12,100.0,127.0
5657,57,79.0,140.0
5658,94,36.0,96.0
5659,128,42.0,129.0
5660,100,77.0,78.0
5661,15,41.0,51.0
5662,53,12.0,81.0
5663,79,136.0,14.0
5664,55,87.0,138.0
5665,18,39.0,108.0
5666,150,86.0,141.0
5667,1,64.0,32.0
5668,80,14.0,12.0
5669,17,12.0,141.0
5670,9,157.0,31.0
5671,96,65.0,132.0
5672,16,102.0,146.0
5673,137,140.0,17.0
5674,92,160.0,12.0
5675,49,30.0,151.0
5676,14,104.0,16.0
5677,134,66.0,47.0
5678,19,124.0,31.0
5679,12,32.0,90.0
5680,113,150.0,158.0
5681,43,159.0,150.0
5682,135,118.0,20.0
5683,28,152.0,44.0
5684,136,88.0,8.0
5685,38,95.0,29.0
5686,109,97.0,67.0
5687,119,50.0,157.0
5688,154,145.0,77.0
5689,45,52.0,87.0
5690,123,62.0,60.0
5691,14,94.0,72.0
5692,38,43.0,41.0
5693,57,94.0,42.0
5694,128,43.0,79.0
5695,111,20.0,25.0
5696,60,30.0,37.0
5697,153,16.0,124.0
5698,84,25.0,149.0
5699,144,122.0,16.0
5700,145,87.0,10.0
5701,128,149.0,107.0
5702,133,117.0,146.0
5703,110,118.0,79.0
5704,11,40.0,110.0
5705,40,86.0,113.0
5706,13,48.0,153.0
5707,54,16.0,52.0
5708,45,104.0,83.0
5709,36,126.0,65.0
5710,64,62.0,2.0
5711,143,11.0,20.0
5712,65,122.0,110.0
5713,4,153.0,75.0
5714,58,10.0,36.0
5715,24,127.0,78.0
5716,107,151.0,54.0
5717,136,54.0,81.0
5718,122,19.0,18.0
5719,1,35.0,75.0
5720,129,55.0,94.0
5721,156,43.0,87.0
5722,153,50.0,69.0
5723,104,46.0,31.0
5724,70,61.0,1.0
5725,125,157.0,20.0
5726,50,103.0,7.0
5727,7,40.0,109.0
5728,152,7.0,147.0
5729,88,138.0,114.0
5730,128,0.0,120.0
5731,79,152.0,93.0
5732,44,131.0,70.0
5733,0,91.0,119.0
5734,84,96.0,128.0
5735,12,154.0,157.0
5736,91,79.0,98.0
5737,33,120.0,22.0
5738,158,0.0,98.0
5739,145,137.0,19.0
5740,3,106.0,57.0
5741,74,125.0,32.0
5742,147,5.0,29.0
5743,43,116.0,99.0
5744,54,56.0,16.0
5745,7,4.0,80.0
5746,120,131.0,33.0
5747,33,102.0,70.0
5748,149,106.0,129.0
5749,2,130.0,114.0
5750,94,89.0,147.0
5751,145,37.0,134.0
5752,86,83.0,70.0
5753,67,71.0,70.0
5754,23,140.0,69.0
5755,154,60.0,108.0
5756,99,154.0,143.0
5757,46,39.0,93.0
5758,160,138.0,107.0
5759,130,14.0,61.0
5760,109,119.0,90.0
5761,20,43.0,144.0
5762,0,21.0,2.0
5763,146,149.0,65.0
5764,15,119.0,48.0
5765,55,95.0,19.0
5766,142,73.0,115.0
5767,150,24.0,121.0
5768,64,70.0,132.0
5769,1,42.0,67.0
5770,102,154.0,109.0
5771,109,9.0,64.0
5772,152,119.0,53.0
5773,8,32.0,68.0
5774,34,66.0,27.0
5775,102,54.0,68.0
5776,95,1.0,53.0
5777,89,99.0,154.0
5778,154,139.0,116.0
5779,136,6.0,4.0
5780,22,39.0,26.0
5781,59,3.0,147.0
5782,10,8.0,1.0
5783,2,61.0,6.0
5784,103,0.0,151.0
5785,14,141.0,93.0
5786,81,156.0,145.0
5787,53,156.0,50.0
5788,29,36.0,59.0
5789,78,62.0,114.0
5790,78,10.0,123.0
5791,7,65.0,6.0
5792,100,92.0,53.0
5793,116,90.0,47.0
5794,60,101.0,0.0
5795,125,62.0,131.0
5796,124,119.0,74.0
5797,105,55.0,108.0
5798,118,125.0,24.0
5799,89,146.0,24.0
5800,77,93.0,10.0
5801,143,136.0,9.0
5802,8,10.0,12.0
5803,120,41.0,31.0
5804,103,155.0,137.0
5805,142,18.0,31.0
5806,58,98.0,129.0
5807,103,130.0,129.0
5808,66,59.0,103.0
5809,5,54.0,59.0
5810,85,73.0,74.0
5811,151,65.0,45.0
5812,127,109.0,5.0
5813,35,61.0,85.0
5814,27,7.0,133.0
5815,159,63.0,131.0
5816,1,133.0,89.0
5817,83,52.0,19.0
5818,56,6.0,83.0
5819,67,47.0,136.0
5820,126,57.0,42.0
5821,55,151.0,122.0
5822,67,21.0,28.0
5823,33,131.0,66.0
5824,48,81.0,109.0
5825,18,155.0,25.0
5826,92,16.0,73.0
5827,155,49.0,64.0
5828,159,155.0,80.0
5829,52,103.0,84.0
5830,16,158.0,87.0
5831,109,138.0,59.0
5832,62,93.0,20.0
5833,151,142.0,52.0
5834,95,99.0,25.0
5835,36,92.0,135.0
5836,150,31.0,79.0
5837,79,87.0,41.0
5838,10,130.0,128.0
5839,79,63.0,15.0
5840,63,138.0,61.0
5841,18,130.0,148.0
5842,19,36.0,55.0
5843,51,72.0,2.0
5844,64,109.0,155.0
5845,14,60.0,77.0
5846,108,17.0,32.0
5847,11,85.0,130.0
5848,39,117.0,132.0
5849,95,87.0,62.0
5850,97,75.0,148.0
5851,119,156.0,29.0
5852,158,118.0,144.0
5853,64,51.0,157.0
5854,116,102.0,126.0
5855,36,88.0,128.0
5856,142,126.0,111.0
5857,30,130.0,23.0
5858,111,69.0,2.0
5859,150,16.0,115.0
5860,123,17.0,56.0
5861,139,160.0,9.0
5862,21,158.0,109.0
5863,63,77.0,131.0
5864,135,145.0,14.0
5865,4,1.0,70.0
5866,137,88.0,117.0
5867,125,148.0,107.0
5868,42,41.0,49.0
5869,23,9.0,92.0
5870,64,5.0,103.0
5871,146,61.0,19.0
5872,102,150.0,110.0
5873,4,160.0,89.0
5874,80,29.0,44.0
5875,35,42.0,79.0
5876,57,34.0,3.0
5877,136,31.0,121.0
5878,121,31.0,152.0
5879,66,129.0,27.0
5880,89,35.0,25.0
5881,81,28.0,137.0
5882,148,94.0,116.0
5883,122,57.0,28.0
5884,64,22.0,85.0
5885,34,119.0,76.0
5886,8,139.0,24.0
5887,24,151.0,0.0
5888,107,49.0,73.0
5889,8,92.0,62.0
5890,76,105.0,74.0
5891,17,113.0,76.0
5892,53,35.0,16.0
5893,5,151.0,18.0
5894,80,77.0,26.0
5895,7,93.0,120.0
5896,70,146.0,55.0
5897,70,93.0,120.0
5898,119,87.0,88.0
5899,146,128.0,144.0
5900,126,69.0,87.0
5901,119,152.0,122.0
5902,44,135.0,122.0
5903,26,30.0,17.0
5904,96,16.0,147.0
5905,5,8.0,12.0
5906,37,69.0,134.0
5907,42,53.0,152.0
5908,104,34.0,125.0
5909,4,135.0,33.0
5910,35,69.0,22.0
5911,47,63.0,59.0
5912,30,109.0,113.0
5913,89,39.0,3.0
5914,151,109.0,54.0
5915,129,150.0,5.0
5916,81,151.0,152.0
5917,55,144.0,87.0
5918,86,22.0,93.0
5919,148,141.0,134.0
5920,123,152.0,15.0
5921,63,123.0,157.0
5922,87,24.0,122.0
5923,64,30.0,25.0
5924,49,81.0,31.0
5925,94,77.0,147.0
5926,156,94.0,141.0
5927,33,123.0,135.0
5928,110,19.0,36.0
5929,130,54.0,157.0
5930,93,90.0,126.0
5931,17,107.0,122.0
5932,109,60.0,11.0
5933,135,57.0,149.0
5934,112,39.0,21.0
5935,139,38.0,109.0
5936,65,46.0,139.0
5937,63,7.0,143.0
5938,49,153.0,47.0
5939,107,14.0,41.0
5940,114,41.0,80.0
5941,46,9.0,50.0
5942,64,0.0,159.0
5943,2,118.0,55.0
5944,39,81.0,51.0
5945,48,74.0,10.0
5946,132,135.0,77.0
5947,36,11.0,92.0
5948,104,14.0,87.0
5949,37,51.0,159.0
5950,84,158.0,89.0
5951,17,54.0,53.0
5952,155,46.0,55.0
5953,43,48.0,119.0
5954,13,133.0,157.0
5955,42,36.0,92.0
5956,29,144.0,130.0
5957,91,66.0,107.0
5958,20,72.0,141.0
5959,54,104.0,81.0
5960,88,35.0,135.0
5961,53,64.0,49.0
5962,138,110.0,77.0
5963,12,59.0,8.0
5964,32,142.0,58.0
5965,19,75.0,36.0
5966,152,55.0,24.0
5967,117,141.0,6.0
5968,22,157.0,33.0
5969,10,90.0,152.0
5970,116,72.0,5.0
5971,7,116.0,128.0
5972,84,78.0,108.0
5973,84,19.0,52.0
5974,139,34.0,10.0
5975,87,132.0,152.0
5976,106,152.0,34.0
5977,26,57.0,94.0
5978,120,79.0,11.0
5979,0,15.0,148.0
5980,35,24.0,47.0
5981,93,134.0,151.0
5982,119,24.0,159.0
5983,154,128.0,86.0
5984,74,12.0,139.0
5985,70,127.0,39.0
5986,66,84.0,17.0
5987,45,19.0,69.0
5988,144,142.0,37.0
5989,116,68.0,120.0
5990,140,139.0,34.0
5991,81,73.0,152.0
5992,119,93.0,112.0
5993,108,119.0,130.0
5994,75,12.0,40.0
5995,39,84.0,47.0
5996,111,14.0,136.0
5997,39,64.0,151.0
5998,146,30.0,76.0
5999,100,8.0,89.0
6000,134,0.0,104.0
6001,56,80.0,157.0
6002,79,40.0,12.0
6003,145,80.0,21.0
6004,53,150.0,114.0
6005,151,106.0,152.0
6006,39,58.0,52.0
6007,157,48.0,131.0
6008,35,29.0,9.0
6009,141,138.0,64.0
6010,96,81.0,63.0
6011,118,2.0,47.0
6012,53,134.0,135.0
6013,17,95.0,47.0
6014,26,91.0,18.0
6015,71,140.0,15.0
6016,82,99.0,58.0
6017,118,40.0,75.0
6018,92,12.0,10.0
6019,38,10.0,120.0
6020,52,126.0,109.0
6021,92,91.0,16.0
6022,16,32.0,88.0
6023,5,46.0,50.0
6024,158,82.0,110.0
6025,4,124.0,131.0
6026,114,115.0,9.0
6027,1,103.0,20.0
6028,28,140.0,108.0
6029,93,11.0,146.0
6030,2,80.0,24.0
6031,10,28.0,30.0
6032,17,156.0,91.0
6033,105,78.0,29.0
6034,9,58.0,153.0
6035,70,27.0,0.0
6036,84,11.0,64.0
6037,107,143.0,7.0
6038,34,137.0,9.0
6039,1,100.0,67.0
6040,16,10.0,30.0
6041,38,2.0,69.0
6042,131,141.0,112.0
6043,59,91.0,18.0
6044,88,34.0,109.0
6045,12,70.0,100.0
6046,139,65.0,110.0
6047,107,150.0,27.0
6048,31,45.0,103.0
6049,47,8.0,139.0
6050,59,1.0,97.0
6051,102,4.0,7.0
6052,47,32.0,79.0
6053,154,110.0,129.0
6054,39,108.0,101.0
6055,85,34.0,29.0
6056,13,122.0,121.0
6057,18,59.0,138.0
6058,126,137.0,36.0
6059,23,100.0,124.0
6060,139,17.0,149.0
6061,159,118.0,4.0
6062,107,75.0,148.0
6063,6,4.0,15.0
6064,42,115.0,43.0
6065,89,82.0,38.0
6066,160,12.0,142.0
6067,116,59.0,51.0
6068,1,57.0,155.0
6069,146,144.0,82.0
6070,91,105.0,127.0
6071,73,140.0,69.0
6072,74,99.0,81.0
6073,124,36.0,100.0
6074,33,56.0,141.0
6075,103,27.0,46.0
6076,3,15.0,130.0
6077,68,5.0,115.0
6078,74,109.0,160.0
6079,146,31.0,110.0
6080,55,27.0,97.0
6081,93,125.0,90.0
6082,158,122.0,95.0
6083,139,140.0,110.0
6084,128,32.0,81.0
6085,134,91.0,142.0
6086,142,57.0,49.0
6087,86,41.0,116.0
